Time (s),HB (mM),Glu (mM),pH,label
53.5,0.12887,2.08389,7.4806,2
53.6,0.12887,2.0839,7.4806,2
53.7,0.12887,2.08391,7.4806,2
53.8,0.12887,2.08392,7.4806,2
53.9,0.12887,2.08393,7.4806,2
54,0.12887,2.08394,7.4806,2
54.1,0.12887,2.08395,7.48059,2
54.2,0.12887,2.08395,7.48059,2
54.3,0.12887,2.08396,7.48059,2
54.4,0.12887,2.08397,7.48059,2
54.5,0.12887,2.08398,7.48059,2
54.6,0.12887,2.08399,7.48059,2
54.7,0.12887,2.08399,7.48059,2
54.8,0.12887,2.084,7.48059,2
54.9,0.12887,2.084,7.48058,2
55,0.12887,2.08401,7.48058,2
55.1,0.12887,2.08401,7.48058,2
55.2,0.12887,2.08402,7.48058,2
55.3,0.12887,2.08402,7.48058,2
55.4,0.12887,2.08403,7.48058,2
55.5,0.12887,2.08404,7.48058,2
55.6,0.12887,2.08405,7.48058,2
55.7,0.12887,2.08405,7.48058,2
55.8,0.12887,2.08406,7.48058,2
55.9,0.12887,2.08407,7.48058,2
56,0.12887,2.08407,7.48058,2
56.1,0.12887,2.08408,7.48057,2
56.2,0.12887,2.08409,7.48057,2
56.3,0.12887,2.08409,7.48057,2
56.4,0.12887,2.0841,7.48057,2
56.5,0.12887,2.08411,7.48057,2
56.6,0.12887,2.08412,7.48057,2
56.7,0.12887,2.08412,7.48057,2
56.8,0.12887,2.08413,7.48056,2
56.9,0.12887,2.08414,7.48056,2
57,0.12887,2.08415,7.48056,2
57.1,0.12887,2.08416,7.48056,2
57.2,0.12887,2.08417,7.48056,2
57.3,0.12887,2.08418,7.48056,2
57.4,0.12887,2.08419,7.48056,2
57.5,0.12887,2.0842,7.48056,2
57.6,0.12887,2.08421,7.48055,2
57.7,0.12887,2.08421,7.48056,2
57.8,0.12887,2.08422,7.48055,2
57.9,0.12887,2.08423,7.48055,2
58,0.12887,2.08424,7.48055,2
58.1,0.12887,2.08425,7.48055,2
58.2,0.12887,2.08426,7.48055,2
58.3,0.12887,2.08428,7.48055,2
58.4,0.12887,2.08428,7.48055,2
58.5,0.12887,2.08429,7.48055,2
58.6,0.12887,2.0843,7.48054,2
58.7,0.12887,2.08431,7.48054,2
58.8,0.12887,2.08432,7.48054,2
58.9,0.12887,2.08433,7.48054,2
59,0.12887,2.08434,7.48054,2
59.1,0.12887,2.08435,7.48054,2
59.2,0.12887,2.08436,7.48054,2
59.3,0.12887,2.08437,7.48054,2
59.4,0.12887,2.08438,7.48053,2
59.5,0.12887,2.08439,7.48053,2
59.6,0.12887,2.0844,7.48053,2
59.7,0.12887,2.08441,7.48053,2
59.8,0.12887,2.08442,7.48053,2
59.9,0.12887,2.08443,7.48053,2
60,0.12887,2.08444,7.48053,2
60.1,0.12887,2.08445,7.48053,2
60.2,0.12887,2.08445,7.48052,2
60.3,0.12887,2.08446,7.48053,2
60.4,0.12887,2.08447,7.48052,2
60.5,0.12887,2.08448,7.48052,2
60.6,0.12887,2.08449,7.48052,2
60.7,0.12887,2.08451,7.48052,2
60.8,0.12887,2.08452,7.48052,2
60.9,0.12887,2.08452,7.48052,2
61,0.12887,2.08453,7.48052,2
61.1,0.12887,2.08454,7.48052,2
61.2,0.12887,2.08455,7.48051,2
61.3,0.12887,2.08457,7.48051,2
61.4,0.12887,2.08458,7.48051,2
61.5,0.12887,2.08459,7.48051,2
61.6,0.12887,2.0846,7.48051,2
61.7,0.12887,2.0846,7.48051,2
61.8,0.12887,2.08462,7.48051,2
61.9,0.12887,2.08463,7.48051,2
62,0.12887,2.08464,7.48051,2
62.1,0.12887,2.08466,7.4805,2
62.2,0.12887,2.08467,7.48051,2
62.3,0.12887,2.08468,7.4805,2
62.4,0.12887,2.08469,7.4805,2
